DATE,T10Y2Y,DTB3,T5YIFR,DTB6,RSXFS,PAYEMS,USSTHPI,DEXCAUS,CPILFESL,CPIAUCSL,FEDFUNDS,BAMLH0A0HYM2,ICSA,M1SL,M2SL,WM2NS,GS1,DGS10,GS10,DGS2,GS5,BAA,HOUST,PCEPI,A191RL1Q225SBEA,W875RX1,RECPROUSM156N,UNRATE
2017-12-31,0.559047619047619,1.3214285714285714,2.0342857142857143,1.467142857142857,434129.0,147521.0,403.79,1.2767714285714287,254.344,247.805,1.3,3.6,242600.0,3618.8,13857.9,13928.375,1.7,2.4061904761904764,2.4,1.8471428571428572,2.18,4.22,1177.0,106.98,4.1,13387.6,0.06,4.1
2018-01-31,0.5504347826086956,1.411304347826087,2.1447826086956523,1.5843478260869563,431785.0,147670.0,409.47,1.2436695652173912,255.204,248.859,1.41,3.361739130434782,235250.0,3650.7,13869.7,13884.179999999998,1.8,2.5743478260869566,2.58,2.023913043478261,2.38,4.26,1301.0,107.362,2.8,13379.4,0.26,4.0
2018-02-28,0.6825,1.569,2.2350000000000003,1.7495,434631.0,148058.0,409.47,1.25854,255.711,249.529,1.42,3.5420000000000003,221000.0,3614.0,13912.3,13839.275,1.96,2.8594999999999997,2.86,2.177,2.6,4.51,1279.0,107.625,2.8,13397.4,0.08,4.1
2018-03-31,0.5622727272727274,1.6968181818181818,2.1604545454545456,1.8709090909090909,433239.0,148281.0,409.47,1.2932545454545454,256.271,249.577,1.51,3.645217391304348,225800.0,3667.0,13970.2,14005.35,2.06,2.837727272727273,2.84,2.2754545454545454,2.63,4.64,1324.0,107.777,2.8,13423.2,0.04,4.0
2018-04-30,0.4847619047619047,1.7576190476190474,2.2057142857142855,1.9309523809523808,435061.0,148426.0,417.04,1.2731619047619047,256.63,250.227,1.69,3.473333333333333,221500.0,3660.0,13988.8,14078.76,2.15,2.869047619047619,2.87,2.3842857142857143,2.7,4.67,1286.0,107.988,2.8,13443.2,0.04,4.0
2018-05-31,0.4652173913043478,1.8639130434782607,2.18,2.0230434782608695,439759.0,148755.0,417.04,1.287086956521739,257.145,250.792,1.7,3.468695652173913,221250.0,3654.4,14047.2,13975.55,2.27,2.9756521739130433,2.98,2.5104347826086957,2.82,4.83,1358.0,108.193,2.8,13478.9,0.16,3.8
2018-06-30,0.379047619047619,1.8990476190476189,2.1676190476190476,2.0638095238095238,437527.0,148966.0,417.04,1.312452380952381,257.399,251.018,1.82,3.4518181818181817,222600.0,3654.5,14103.6,14066.95,2.33,2.9123809523809525,2.91,2.5333333333333337,2.78,4.83,1199.0,108.317,2.8,13532.4,0.1,4.0
2018-07-31,0.28318181818181815,1.9563636363636363,2.185,2.1122727272727273,440422.0,149022.0,422.12,1.3134181818181818,257.699,251.214,1.91,3.5900000000000003,209500.0,3679.8,14139.2,14106.02,2.39,2.8863636363636362,2.89,2.603181818181818,2.78,4.79,1199.0,108.417,2.9,13605.1,0.1,3.8
2018-08-31,0.2534782608695652,2.033913043478261,2.2156521739130435,2.1865217391304346,439876.0,149272.0,422.12,1.3042478260869566,257.891,251.663,1.91,3.4526086956521738,208500.0,3690.4,14181.3,14160.95,2.45,2.889130434782609,2.89,2.6356521739130434,2.77,4.77,1289.0,108.502,2.9,13663.3,0.0,3.8
2018-09-30,0.23650000000000002,2.1235,2.2350000000000003,2.282,439346.0,149361.0,422.12,1.30359,258.368,252.182,1.95,3.3414285714285716,205200.0,3700.1,14212.9,14198.8,2.56,2.997,3.0,2.7605,2.89,4.88,1247.0,108.738,2.9,13663.7,0.24,3.7
2018-10-31,0.29391304347826086,2.246086956521739,2.2369565217391307,2.393913043478261,444148.0,149526.0,423.58,1.300195652173913,258.917,252.772,2.19,3.5191304347826087,213000.0,3724.9,14222.5,14199.920000000002,2.65,3.1556521739130434,3.15,2.861739130434782,3.0,5.07,1220.0,108.924,0.7,13690.1,0.26,3.8
2018-11-30,0.25727272727272726,2.327272727272727,2.1627272727272726,2.4572727272727275,445807.0,149622.0,423.58,1.3209090909090908,259.439,252.594,2.2,4.017272727272727,225250.0,3700.9,14236.8,14242.1,2.7,3.1177272727272727,3.12,2.8604545454545454,2.95,5.22,1177.0,108.969,0.7,13736.2,0.14,3.8
2018-12-31,0.15571428571428572,2.3685714285714288,2.033809523809524,2.4776190476190476,436884.0,149805.0,423.58,1.3437714285714286,260.063,252.767,2.27,4.791428571428572,224600.0,3773.0,14362.7,14433.86,2.66,2.8319047619047617,2.83,2.6761904761904765,2.68,5.13,1089.0,108.991,0.7,13919.2,0.28,3.9
2019-01-31,0.17217391304347826,2.3747826086956523,1.958695652173913,2.448695652173913,439793.0,150114.0,428.3,1.3311782608695653,260.686,252.718,2.4,4.605217391304348,222750.0,3745.0,14430.0,14434.375,2.58,2.716086956521739,2.71,2.543913043478261,2.54,5.12,1232.0,108.977,2.2,13911.2,0.84,4.0
2019-02-28,0.1705,2.388,1.9949999999999999,2.4425,440875.0,150092.0,428.3,1.3213849999999998,261.067,253.322,2.4,4.128,226500.0,3752.1,14469.9,14387.625,2.55,2.6755,2.68,2.505,2.49,4.95,1129.0,109.146,2.2,13967.1,0.76,3.8
2019-03-31,0.16142857142857142,2.4023809523809527,2.0095238095238095,2.4357142857142855,446954.0,150320.0,428.3,1.3370523809523809,261.537,254.202,2.41,4.010454545454546,217800.0,3736.9,14509.9,14546.35,2.49,2.570952380952381,2.57,2.4095238095238094,2.37,4.84,1200.0,109.443,2.2,13994.1,0.58,3.8
2019-04-30,0.18772727272727271,2.3822727272727273,2.0349999999999997,2.393181818181818,447230.0,150563.0,435.43,1.3378136363636364,261.976,255.211,2.42,3.780909090909091,214250.0,3783.9,14541.0,14628.16,2.42,2.534090909090909,2.53,2.346363636363636,2.33,4.7,1280.0,109.78,2.7,13978.8,0.68,3.6
2019-05-31,0.1873913043478261,2.3504347826086955,1.942608695652174,2.3526086956521737,448985.0,150630.0,435.43,1.3459521739130436,262.304,255.29,2.39,4.06391304347826,218750.0,3788.2,14643.2,14561.3,2.34,2.3917391304347824,2.4,2.2043478260869565,2.19,4.63,1308.0,109.856,2.7,13982.3,0.4,3.7
2019-06-30,0.26,2.1704999999999997,1.8510000000000002,2.108,448992.0,150797.0,435.43,1.32887,262.859,255.159,2.38,4.214285714285714,223200.0,3828.4,14757.7,14718.475,2.0,2.074,2.07,1.814,1.83,4.46,1235.0,109.935,2.7,13997.8,0.32,3.6
2019-07-31,0.22260869565217392,2.101304347826087,1.92,2.028695652173913,453667.0,150879.0,440.98,1.3103695652173912,263.313,255.685,2.4,3.997391304347826,205250.0,3860.3,14840.6,14801.84,1.96,2.054782608695652,2.06,1.8321739130434782,1.83,4.28,1232.0,110.094,3.6,14002.8,0.34,3.7
2019-08-31,0.055,1.9495454545454545,1.7922727272727272,1.8786363636363637,455967.0,151111.0,440.98,1.3273136363636364,263.975,256.059,2.13,4.293913043478261,206800.0,3855.3,14914.6,14888.7,1.77,1.6263636363636365,1.63,1.5713636363636363,1.49,3.87,1370.0,110.132,3.6,14081.3,0.1,3.7
2019-09-30,0.04904761904761905,1.897142857142857,1.779047619047619,1.8433333333333333,452048.0,151318.0,440.98,1.3242857142857143,264.425,256.511,2.04,3.9438095238095237,203750.0,3899.5,15008.1,14978.5,1.8,1.6900000000000002,1.7,1.640952380952381,1.57,3.91,1297.0,110.207,3.6,14115.0,0.62,3.5
2019-10-31,0.15434782608695652,1.6469565217391307,1.7221739130434783,1.625217391304348,453451.0,151447.0,444.9,1.3188869565217392,264.94,257.244,1.83,4.098260869565218,211750.0,3933.1,15140.8,15108.375,1.61,1.7091304347826088,1.71,1.554782608695652,1.53,3.92,1328.0,110.423,1.8,14140.6,1.32,3.6
2019-11-30,0.19952380952380955,1.5433333333333334,1.7347619047619047,1.5504761904761906,455933.0,151662.0,444.9,1.3237952380952382,265.484,257.803,1.55,4.047272727272727,223400.0,3949.5,15242.2,15238.725,1.57,1.8161904761904761,1.81,1.6166666666666667,1.64,3.94,1343.0,110.469,1.8,14218.2,0.26,3.6
2019-12-31,0.2509090909090909,1.535909090909091,1.8154545454545454,1.5431818181818182,458923.0,151764.0,444.9,1.3168545454545455,265.924,258.616,1.55,3.713181818181818,235500.0,4021.2,15320.7,15396.9,1.55,1.8645454545454543,1.86,1.6136363636363635,1.68,3.88,1538.0,110.736,1.8,14175.3,0.54,3.6
2020-01-31,0.24391304347826087,1.522608695652174,1.7939130434782609,1.5252173913043479,456113.0,152098.0,450.06,1.308291304347826,266.626,259.037,1.55,3.601304347826087,215500.0,3978.6,15396.0,15409.6,1.53,1.7682608695652176,1.76,1.5243478260869565,1.56,3.77,1569.0,110.944,-4.6,14312.2,0.26,3.5
2020-02-29,0.173,1.517,1.652,1.474,457898.0,152371.0,450.06,1.32846,267.283,259.248,1.58,3.921904761904762,213200.0,3981.4,15450.3,15360.25,1.41,1.5085000000000002,1.5,1.3355000000000001,1.32,3.61,1571.0,111.07,-4.6,14415.4,0.08,3.5
2020-03-31,0.42181818181818187,0.2863636363636364,1.299090909090909,0.2927272727272727,432392.0,150944.0,450.06,1.3960227272727272,267.09,258.124,0.65,7.854090909090909,2337750.0,4261.0,15978.7,15947.679999999998,0.33,0.87,0.87,0.4481818181818182,0.59,4.29,1270.0,110.824,-4.6,14058.3,100.0,4.4
2020-04-30,0.4359090909090909,0.1431818181818182,1.4531818181818181,0.17227272727272727,375918.0,130430.0,454.53,1.4047954545454546,265.771,256.092,0.05,8.129999999999999,4663250.0,4794.5,16997.6,17047.925,0.18,0.6609090909090909,0.66,0.225,0.39,4.13,938.0,110.237,-29.9,13240.1,100.0,14.7
2020-05-31,0.5028571428571429,0.12714285714285714,1.4647619047619047,0.1538095238095238,442045.0,133055.0,454.53,1.3974333333333333,265.574,255.868,0.05,7.287272727272727,2173400.0,16244.2,17851.1,17698.9,0.16,0.6733333333333333,0.67,0.17047619047619048,0.34,3.95,1055.0,110.353,-29.9,13517.4,0.02,13.2
2020-06-30,0.5436363636363637,0.15954545454545455,1.5322727272727272,0.18,472249.0,137620.0,454.53,1.3551772727272728,265.952,256.986,0.08,6.066363636363636,1490250.0,16559.7,18131.7,18060.2,0.18,0.7286363636363636,0.73,0.18500000000000003,0.34,3.64,1269.0,110.746,-29.9,13785.7,0.04,11.0
2020-07-31,0.4773913043478261,0.12739130434782608,1.5999999999999999,0.14217391304347826,481169.0,139064.0,462.47,1.3501043478260868,267.352,258.278,0.09,5.699565217391305,1383500.0,16767.2,18286.3,18257.25,0.15,0.6260869565217392,0.62,0.14869565217391303,0.28,3.31,1510.0,111.072,35.3,13907.8,0.02,10.2
2020-08-31,0.5104761904761905,0.10428571428571429,1.7723809523809524,0.11952380952380952,482391.0,140799.0,462.47,1.322890476190476,268.469,259.411,0.1,5.123809523809523,922400.0,16878.5,18346.0,18299.620000000003,0.13,0.65,0.65,0.13952380952380952,0.27,3.27,1376.0,111.411,35.3,14041.6,0.0,8.4
2020-09-30,0.5463636363636364,0.10863636363636364,1.7822727272727272,0.11863636363636364,492700.0,141760.0,462.47,1.3223636363636364,268.938,260.029,0.09,5.26,851750.0,17158.6,18577.3,18536.925,0.13,0.6813636363636364,0.68,0.135,0.27,3.36,1461.0,111.613,35.3,14171.7,0.04,7.9
2020-10-31,0.6372727272727272,0.10045454545454545,1.8490909090909091,0.11409090909090908,490826.0,142479.0,472.64,1.3213272727272727,269.236,260.286,0.09,5.052173913043478,795400.0,17357.2,18729.1,18655.475,0.13,0.7872727272727272,0.79,0.15000000000000002,0.34,3.44,1530.0,111.648,3.9,14366.3,0.08,6.9
2020-11-30,0.7085714285714286,0.09142857142857143,1.8019047619047621,0.10190476190476191,486833.0,142743.0,472.64,1.306157142857143,269.901,260.813,0.09,4.5252380952380955,751250.0,17609.1,18949.3,18950.4,0.12,0.8757142857142858,0.87,0.16714285714285715,0.39,3.3,1541.0,111.666,3.9,14324.8,0.4,6.7
2020-12-31,0.7982608695652174,0.08739130434782608,1.9686956521739132,0.0926086956521739,488876.0,142475.0,472.64,1.2811956521739132,270.267,262.035,0.09,4.044782608695653,836750.0,17827.0,19114.0,19228.975,0.1,0.9339130434782609,0.93,0.1356521739130435,0.39,3.16,1651.0,112.15,3.9,14314.6,0.16,6.7
2021-01-31,0.8,0.09,2.03,0.09,513269.0,142969.0,483.97,1.2753,270.383,262.65,0.09,3.86,836750.0,18098.4,19356.5,19228.975,0.1,0.93,1.08,0.13,0.45,3.24,1602.0,112.583,6.3,14204.9,0.0,6.3
